Timestamp,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth,doy,declinacion,hora_solar,angulo_horario,theta_z,E0h,kt,POA
2000-03-07,385.2017361111112,535.1486111111111,60.05451388888889,17.48125,17.454166666666666,38.24166666666667,846.6333333333333,4.795833333333333,152.25,0.0,67.0,-5.596876362839526,11.5,-7.5,86.64666291028631,429.1438191089476,1.398713506619386,371.50841519831073
2000-03-08,411.192013888889,556.3083333333333,126.00034722222222,13.795833333333334,18.120833333333334,37.770833333333336,847.6958333333333,8.204166666666667,182.3125,0.0,68.0,-5.20405947994769,11.5,-7.5,86.88062226083953,427.1328087982138,1.4475046129208942,475.4916272786502
2000-03-09,339.3586805555556,491.6225694444445,18.271874999999998,16.014583333333334,16.033333333333335,38.68333333333333,839.5,4.554166666666666,156.3125,0.0,69.0,-4.809700521919122,11.5,-7.5,87.11580877435735,425.09483204449117,1.372562093380825,355.1041060029054
2000-03-10,344.7142361111112,492.3020833333333,18.277777777777775,15.220833333333333,15.204166666666666,41.729166666666664,834.3625000000001,4.4437500000000005,153.5625,0.0,70.0,-4.413916345824091,11.5,-7.5,87.35213168371952,423.0304131003949,1.37888024567339,355.25796083836764
2000-03-11,390.02118055555565,543.5243055555555,70.30069444444443,16.433333333333334,14.625,38.479166666666664,833.4958333333334,5.579166666666667,149.875,0.0,71.0,-4.016824231055654,11.5,-7.5,87.58949935169709,420.9401032343397,1.4090964705054494,411.3622655085817
2000-03-12,385.9052083333334,520.4284722222222,89.54652777777778,16.712500000000002,14.6,34.9,831.3125,5.9125000000000005,156.6875,0.0,72.0,-3.61854184457741,11.5,-7.5,87.82781934298889,418.82448050542865,1.4365080516308548,430.3494705687535
2000-03-13,370.5690972222223,512.1583333333333,79.01284722222223,12.216666666666667,14.283333333333333,36.770833333333336,828.4416666666666,5.704166666666667,155.4375,0.0,73.0,-3.219187206056068,11.5,-7.5,88.0669984963918,416.6841494985199,1.4043411835481856,417.20777956212595
2000-03-14,334.7236111111112,491.1131944444444,18.076041666666665,14.241666666666667,14.245833333333332,35.266666666666666,829.0083333333333,4.054166666666666,162.3125,0.0,74.0,-2.818878652889842,11.5,-7.5,88.30694299708621,414.5197410200048,1.3791690655546756,352.3815200013773
2000-03-15,399.16875000000005,524.7927083333333,139.9138888888889,15.116666666666667,15.020833333333334,40.449999999999996,831.8416666666667,8.2875,168.0,0.0,75.0,-2.417734805142361,11.5,-7.5,88.54755844902189,412.3319117549106,1.4362524025263164,494.2521966183859
2000-03-16,355.45902777777786,495.1559027777778,73.559375,15.924999999999999,15.266666666666666,42.69583333333333,827.7125,5.304166666666666,179.3125,0.0,76.0,-2.015874530393125,11.5,-7.5,88.78874994739022,410.1213438860248,1.3537393175964516,356.1981686494873
2000-03-17,532.9079861111112,633.4499999999999,234.4565972222222,18.160416666666666,15.200000000000001,49.65833333333333,826.6999999999999,9.75625,192.1875,0.0,77.0,-1.613416908514398,11.5,-7.5,89.0304221511704,407.88874467581104,1.503902992336655,565.9111202438648
2000-03-18,326.1736111111112,478.1079861111111,22.899305555555557,15.424999999999999,15.424999999999999,49.666666666666664,828.65,4.1000000000000005,141.6875,0.0,78.0,-1.2104811963853104,11.5,-7.5,89.27247935573804,405.6348460119663,1.375251648354255,341.3464919562527
2000-03-19,293.33055555555563,424.0472222222222,16.142013888888886,12.770833333333334,14.579166666666666,44.237500000000004,825.4333333333334,3.5375,160.125,0.0,79.0,-0.8071867925533892,11.5,-7.5,89.51482556552507,403.3604039175422,1.346842214215375,299.6149141819939
2000-03-20,367.32291666666674,509.77152777777775,64.596875,12.741666666666667,14.525,45.70416666666667,825.2666666666668,5.641666666666667,156.1875,0.0,80.0,-0.4036532018543373,11.5,-7.5,89.75736456672023,401.0661980266206,1.4104387927348423,377.04747870938877
2000-03-21,333.16388888888895,475.39895833333327,33.259375,15.254166666666668,15.254166666666668,48.03333333333333,824.2458333333334,3.9625,141.125,0.0,81.0,-5.743593488001087e-15,11.5,-7.5,90.0,398.75303102660473,1.4047091734694126,333.5694806076776
2000-03-22,308.97152777777785,429.3743055555555,16.631597222222222,15.475,15.475,46.85,829.6791666666667,4.208333333333333,131.6875,0.0,82.0,0.4036532018543049,11.5,-7.5,90.24263543327976,396.74470740063936,1.3744309619410824,314.18770531220264
2000-03-23,371.2409722222223,510.4079861111111,79.92083333333333,13.25,15.629166666666668,52.67916666666667,829.1625,5.075,136.25,0.0,83.0,0.8071867925533777,11.5,-7.5,90.48517443447491,394.7186222430462,1.4412267751879355,396.3418664139609
2000-03-24,213.16805555555564,281.01215277777777,33.90520833333333,12.079166666666667,16.029166666666665,53.550000000000004,830.3000000000001,2.535416666666667,151.375,0.0,84.0,1.2104811963852782,11.5,-7.5,90.72752064426193,392.67553106606516,1.2901989235777487,233.85421209529662
2000-03-25,304.43541666666675,446.4624999999999,17.371875,15.808333333333332,15.808333333333332,58.42916666666667,828.3291666666668,3.295833333333333,171.0,0.0,85.0,1.6134169085144077,11.5,-7.5,90.9695778488296,390.6162105127183,1.3755576592671817,317.79050060178906
2000-03-26,304.67187500000006,448.9381944444444,17.313194444444445,15.424999999999999,15.424999999999999,54.487500000000004,825.6208333333334,3.65,169.3125,0.0,86.0,2.0158745303931136,11.5,-7.5,91.21125005260977,388.54145772737485,1.3785507033323097,318.7940600125907
2000-03-27,282.81805555555565,409.2965277777777,15.809374999999998,14.6625,14.6625,54.125,821.9916666666667,3.858333333333333,171.25,0.0,87.0,2.417734805142349,11.5,-7.5,91.4524415509781,386.4520896993684,1.3593132113877946,288.75113807714246
2000-03-28,250.08229166666675,364.3843749999999,14.130208333333334,14.487499999999999,14.575000000000001,54.25416666666666,824.6541666666667,4.0125,165.5625,0.0,88.0,2.81887865288981,11.5,-7.5,91.69305700291376,384.3489425809694,1.3239784471355969,252.0921582678525
2000-03-29,308.1125000000001,469.89166666666665,17.525694444444444,15.112499999999999,15.095833333333333,52.541666666666664,827.6541666666667,3.9625,158.4375,0.0,89.0,3.219187206056057,11.5,-7.5,91.9330015036082,382.23287098104356,1.3897042318516502,329.1387683356823
