latitude,longitude,timezone,elevation
-23.6,-70.4,-4,1000
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed
2000,8,13,6,0,114.46666666666674,165.4666666666666,21.73333333333333,3.0,5.9
2000,8,13,7,0,185.89166666666677,252.80833333333325,25.0,6.1,6.4
2000,8,13,8,0,231.0583333333334,254.5999999999999,68.74166666666666,10.3,6.1
2000,8,13,9,0,262.0750000000001,255.46666666666655,99.10833333333332,14.7,4.1
2000,8,13,10,0,293.67500000000007,256.32499999999993,130.15833333333333,19.1,1.7
2000,8,13,11,0,301.2250000000001,257.12499999999994,137.31666666666666,22.4,1.4
2000,8,13,12,0,310.2583333333334,257.8416666666666,146.13333333333333,25.6,4.1
2000,8,13,13,0,314.7083333333334,299.3166666666666,147.43333333333334,24.6,5.5
2000,8,13,14,0,314.7083333333334,299.3166666666666,147.43333333333334,24.1,5.4
2000,8,13,15,0,309.84166666666675,298.6833333333333,142.68333333333334,23.5,4.5
2000,8,13,16,0,275.79166666666674,220.92499999999995,139.89166666666668,22.1,3.8
2000,8,13,17,0,264.3250000000001,220.0916666666666,128.90833333333333,19.2,2.3
2000,8,13,18,0,200.2416666666668,133.8499999999999,125.7,17.2,0.9
2000,8,13,19,0,128.81666666666675,46.50833333333325,122.43333333333334,15.6,0.5
2000,8,13,20,0,83.65000000000008,44.71666666666658,78.69166666666666,14.8,2.3
2000,8,13,21,0,52.63333333333341,43.84999999999993,48.325,14.0,2.6
2000,8,13,22,0,21.03333333333341,42.99166666666658,17.275000000000002,13.6,3.2
2000,8,13,23,0,13.48333333333341,42.191666666666585,10.116666666666664,13.0,3.4
2000,8,14,0,0,4.450000000000076,41.47499999999992,1.3,11.9,3.9
2000,8,14,1,0,0.0,0.0,0.0,11.5,4.4
2000,8,14,2,0,0.0,0.0,0.0,10.9,4.6
2000,8,14,3,0,14.650000000000077,63.50833333333326,2.183333333333333,10.2,4.9
2000,8,14,4,0,48.95000000000008,141.19999999999993,4.991666666666667,9.6,4.9
2000,8,14,5,0,48.95000000000008,141.19999999999993,4.991666666666667,7.7,4.8
2000,8,14,6,0,48.95000000000008,141.19999999999993,4.991666666666667,6.8,4.7
2000,8,14,7,0,120.65000000000008,228.49999999999991,8.266666666666667,9.8,5.4
2000,8,14,8,0,193.84166666666675,316.08333333333326,11.55,13.5,5.4
2000,8,14,9,0,262.4416666666668,403.0,14.8,17.6,3.9
2000,8,14,10,0,387.4416666666668,527.9999999999999,139.79999999999998,21.4,2.2
2000,8,14,11,0,430.5166666666667,609.2916666666666,142.75833333333333,24.3,2.7
2000,8,14,12,0,454.8250000000001,682.0833333333333,145.31666666666666,27.2,3.2
2000,8,14,13,0,459.4250000000001,724.4249999999998,146.63333333333333,26.2,5.5
2000,8,14,14,0,459.4250000000001,724.4249999999998,146.63333333333333,25.2,6.2
2000,8,14,15,0,444.7750000000001,660.9166666666666,144.45,70.0,55.0
2000,8,14,16,0,410.47500000000014,583.225,141.64166666666665,22.0,5.5
2000,8,14,17,0,410.47500000000014,583.225,141.64166666666665,18.1,3.3
2000,8,14,18,0,410.47500000000014,583.225,141.64166666666665,16.2,2.4
2000,8,14,19,0,338.77500000000003,495.925,138.36666666666665,14.2,3.1
2000,8,14,20,0,265.5833333333334,408.3416666666666,135.08333333333334,13.1,4.1
2000,8,14,21,0,196.98333333333343,321.4249999999999,131.83333333333334,12.4,4.8
2000,8,14,22,0,71.9833333333334,196.42499999999995,6.833333333333333,11.6,4.4
2000,8,14,23,0,28.90833333333341,115.13333333333324,3.875,11.2,3.9
2000,8,15,0,0,4.600000000000076,42.34166666666659,1.3166666666666669,10.7,3.8
2000,8,15,1,0,0.0,0.0,0.0,10.3,3.5
2000,8,15,2,0,0.0,0.0,0.0,9.8,3.6
2000,8,15,3,0,15.300000000000075,65.62499999999993,2.208333333333333,9.2,3.1
2000,8,15,4,0,50.63333333333341,145.14999999999992,5.033333333333333,8.6,3.3
2000,8,15,5,0,103.39166666666677,230.2333333333333,8.125,6.6,3.2
2000,8,15,6,0,169.21666666666673,318.0416666666666,11.35,5.6,3.3
2000,8,15,7,0,242.5833333333334,407.0666666666666,14.641666666666666,8.6,4.3
2000,8,15,8,0,317.41666666666674,496.3249999999999,17.941666666666666,12.7,4.6
2000,8,15,9,0,387.54166666666674,584.9,21.2,17.3,3.6
2000,8,15,10,0,447.0666666666668,671.5416666666666,24.366666666666664,21.4,2.6
2000,8,15,11,0,491.05,754.2666666666665,27.34166666666667,24.6,2.4
2000,8,15,12,0,515.9333333333334,828.4666666666666,29.916666666666668,27.6,4.8
2000,8,15,13,0,520.7666666666668,872.5749999999999,31.258333333333336,26.8,6.9
2000,8,15,14,0,520.7666666666668,872.5749999999999,31.258333333333336,25.8,7.6
2000,8,15,15,0,505.4666666666667,806.9499999999999,29.05,24.3,6.8
2000,8,15,16,0,470.1333333333334,727.4250000000001,26.225000000000005,22.8,6.6
2000,8,15,17,0,417.37500000000006,642.3416666666666,23.133333333333336,18.7,4.5
2000,8,15,18,0,351.55,554.5333333333332,19.90833333333333,16.7,2.8
2000,8,15,19,0,278.1833333333334,465.5083333333332,16.61666666666667,14.9,2.1
2000,8,15,20,0,203.35000000000005,376.25,13.316666666666668,14.0,3.5
2000,8,15,21,0,133.22500000000005,287.6749999999999,10.058333333333334,12.6,4.3
2000,8,15,22,0,73.70000000000007,201.03333333333327,6.891666666666667,12.2,4.6
2000,8,15,23,0,29.716666666666743,118.30833333333324,3.9166666666666665,12.1,4.3
2000,8,16,0,0,4.833333333333409,44.108333333333256,1.3416666666666668,11.7,4.6
2000,8,16,1,0,0.0,0.0,0.0,12.1,4.9
2000,8,16,2,0,0.0,0.0,0.0,11.7,5.0
2000,8,16,3,0,15.800000000000075,66.94166666666659,2.225,11.0,5.0
2000,8,16,4,0,51.82500000000008,147.44999999999993,5.058333333333334,10.0,4.9
2000,8,16,5,0,105.40833333333342,233.39166666666657,8.158333333333333,8.1,5.2
2000,8,16,6,0,172.12500000000009,321.99999999999994,11.391666666666666,6.7,4.7
2000,8,16,7,0,246.37500000000009,411.75,14.683333333333332,9.5,4.9
2000,8,16,8,0,322.04166666666674,501.6833333333332,17.983333333333334,14.1,4.0
2000,8,16,9,0,392.91666666666674,590.9,21.25,18.5,3.5
2000,8,16,10,0,453.0916666666668,678.1833333333333,24.416666666666668,22.2,3.2
2000,8,16,11,0,497.6000000000001,761.5999999999999,27.391666666666666,25.3,3.8
2000,8,16,12,0,522.8583333333335,836.5333333333333,29.96666666666667,28.4,5.9
2000,8,16,13,0,527.9000000000001,881.9749999999999,31.33333333333333,27.5,7.6
2000,8,16,14,0,527.9000000000001,881.9749999999999,31.33333333333333,26.3,8.3
2000,8,16,15,0,512.1,815.0333333333333,29.10833333333333,24.8,7.4
2000,8,16,16,0,476.0750000000001,734.525,26.275,23.3,6.4
2000,8,16,17,0,422.4916666666668,648.5833333333333,23.175,19.9,4.3
2000,8,16,18,0,355.7750000000001,559.9749999999999,19.941666666666663,18.0,2.7
2000,8,16,19,0,281.5250000000001,470.2249999999999,16.650000000000002,16.4,2.2
2000,8,16,20,0,205.85833333333343,380.2916666666666,13.35,14.8,3.2
2000,8,16,21,0,134.98333333333343,291.07499999999993,10.083333333333334,13.9,3.8
2000,8,16,22,0,74.80833333333341,203.7916666666666,6.916666666666667,13.3,4.2
2000,8,16,23,0,30.30000000000008,120.37499999999991,3.9416666666666655,12.9,4.3
2000,8,17,0,0,5.041666666666743,45.441666666666585,1.3666666666666665,12.0,5.1
2000,8,17,1,0,0.0,0.0,0.0,11.4,5.8
2000,8,17,2,0,0.0,0.0,0.0,10.5,6.4
2000,8,17,3,0,15.900000000000077,66.24166666666659,2.2416666666666667,9.1,7.1
2000,8,17,4,0,51.79166666666674,145.73333333333326,5.083333333333333,7.5,7.6
2000,8,17,5,0,104.9583333333334,230.44999999999996,8.183333333333334,4.9,8.4
2000,8,17,6,0,170.98333333333343,317.65833333333325,11.416666666666666,6.8,7.6
2000,8,17,7,0,244.4583333333334,406.05,14.708333333333334,10.1,7.6
2000,8,17,8,0,319.3250000000001,494.63333333333327,18.008333333333333,14.4,6.1
2000,8,17,9,0,389.41666666666674,582.4833333333332,21.266666666666666,18.1,4.3
2000,8,17,10,0,449.0916666666668,668.6583333333333,24.433333333333334,22.0,1.9
2000,8,17,11,0,493.37500000000006,751.2416666666667,27.40833333333333,24.8,1.7
2000,8,17,12,0,493.37500000000006,751.2416666666667,27.40833333333333,27.4,4.7
2000,8,17,13,0,498.50000000000006,796.6833333333333,28.8,26.4,6.5
2000,8,17,14,0,498.50000000000006,796.6833333333333,28.8,24.9,7.4
2000,8,17,15,0,482.6000000000001,730.4416666666666,26.558333333333337,22.4,6.8
2000,8,17,16,0,446.7083333333334,650.9499999999999,23.71666666666667,20.5,6.0
2000,8,17,17,0,393.54166666666674,566.2333333333332,20.616666666666667,-17.5,-4.0
2000,8,17,18,0,327.5166666666667,479.0249999999999,17.383333333333333,14.7,2.0
2000,8,17,19,0,254.04166666666677,390.6333333333332,14.091666666666669,13.2,0.8
2000,8,17,20,0,179.17500000000007,302.0499999999999,10.791666666666666,11.95,2.3
2000,8,17,21,0,109.0833333333334,214.1999999999999,7.533333333333334,10.7,3.8
2000,8,17,22,0,49.40833333333341,128.02499999999992,4.366666666666667,10.6,4.6
2000,8,17,23,0,5.125000000000076,45.441666666666585,1.3916666666666666,9.9,5.3
2000,8,18,0,0,5.125000000000076,45.441666666666585,1.3916666666666666,9.1,6.7
2000,8,18,1,0,0.0,0.0,0.0,8.4,7.3
2000,8,18,2,0,0.0,0.0,0.0,7.5,8.0
2000,8,18,3,0,16.36666666666674,67.30833333333327,2.2583333333333333,6.2,7.9
2000,8,18,4,0,52.97500000000008,147.8166666666666,5.108333333333333,5.2,7.3
2000,8,18,5,0,107.1083333333334,233.62499999999991,8.216666666666667,2.7,7.8
2000,8,18,6,0,174.34166666666673,322.0583333333332,11.458333333333334,4.5,5.8
2000,8,18,7,0,249.07500000000005,411.625,14.758333333333333,7.5,5.9
2000,8,18,8,0,325.1833333333334,501.375,18.066666666666663,11.5,5.0
2000,8,18,9,0,396.4500000000001,590.4166666666666,21.33333333333333,14.9,3.5
2000,8,18,10,0,521.45,715.4166666666666,146.33333333333334,18.6,1.6
2000,8,18,11,0,566.1,798.3583333333332,149.30833333333334,21.2,1.4
2000,8,18,12,0,591.4666666666667,872.7166666666666,151.89166666666668,23.5,4.3
2000,8,18,13,0,596.6833333333334,918.2666666666664,153.29166666666666,25.3,6.1
2000,8,18,14,0,596.6833333333334,918.2666666666664,153.29166666666666,24.6,7.3
2000,8,18,15,0,580.3166666666667,850.9583333333331,151.03333333333333,-30.0,40.0
2000,8,18,16,0,543.7083333333334,770.4499999999999,148.18333333333334,21.1,6.5
2000,8,18,17,0,489.5750000000001,684.6416666666665,145.07500000000002,17.5,4.4
2000,8,18,18,0,422.3416666666667,596.2083333333333,141.83333333333334,15.8,2.3
2000,8,18,19,0,347.6083333333334,506.6416666666666,138.53333333333333,14.3,0.3
2000,8,18,20,0,271.50000000000006,416.8916666666666,135.225,12.8,2.5
2000,8,18,21,0,200.23333333333335,327.8499999999999,131.95833333333334,11.9,3.4
2000,8,18,22,0,75.23333333333339,202.8499999999999,6.958333333333333,11.8,3.9
2000,8,18,23,0,30.58333333333339,119.90833333333326,3.983333333333333,11.4,3.8
2000,8,19,0,0,5.216666666666724,45.549999999999926,1.4,10.6,4.7
2000,8,19,1,0,0.0,0.0,0.0,10.0,5.0
2000,8,19,2,0,0.0,0.0,0.0,9.4,5.6
2000,8,19,3,0,16.791666666666725,68.15833333333326,2.275,8.3,5.8
2000,8,19,4,0,16.791666666666725,68.15833333333326,2.275,7.5,5.7
2000,8,19,5,0,141.7916666666667,193.15833333333327,127.275,5.1,5.7
2000,8,19,6,0,209.1166666666667,281.2749999999999,130.51666666666668,4.2,4.1
2000,8,19,7,0,283.70000000000005,370.2749999999999,133.81666666666666,7.2,4.0
2000,8,19,8,0,359.4416666666668,459.20833333333326,137.125,11.2,2.8
2000,8,19,9,0,430.15833333333336,547.175,140.4,-9.400000000000002,28.9
2000,8,19,10,0,490.2083333333334,633.2083333333333,143.575,-30.0,55.0
2000,8,19,11,0,534.6583333333334,715.375,146.55833333333334,21.1,3.1
2000,8,19,12,0,559.9833333333335,789.1416666666665,149.15,23.4,5.9
2000,8,19,13,0,565.2583333333333,834.4749999999999,150.56666666666666,25.0,7.2
2000,8,19,14,0,565.2583333333333,834.4749999999999,150.56666666666666,26.5,7.6
2000,8,19,15,0,548.4666666666667,766.3166666666666,148.29166666666666,24.6,7.0
2000,8,19,16,0,548.4666666666667,766.3166666666666,148.29166666666666,22.8,6.2
2000,8,19,17,0,423.4666666666667,641.3166666666666,23.291666666666668,19.0,4.3
2000,8,19,18,0,356.1416666666667,553.1999999999999,20.05,16.4,2.5
2000,8,19,19,0,281.5583333333334,464.2,16.75,14.7,0.6
2000,8,19,20,0,205.81666666666675,375.2666666666666,13.441666666666668,13.1,1.5
2000,8,19,21,0,135.10000000000005,287.2999999999999,10.166666666666666,11.6,2.4
2000,8,19,22,0,75.05000000000005,201.26666666666657,6.991666666666667,11.4,3.0
2000,8,19,23,0,30.60000000000005,119.09999999999992,4.008333333333334,10.8,3.3
2000,8,20,0,0,5.275000000000056,45.33333333333326,1.4166666666666667,10.0,4.0
2000,8,20,1,0,0.0,0.0,0.0,9.25,4.1
2000,8,20,2,0,0.0,0.0,0.0,8.5,4.2
2000,8,20,3,0,16.675000000000058,66.50833333333325,2.275,7.2,4.4
2000,8,20,4,0,53.42500000000006,145.98333333333326,5.125,6.3,4.1
2000,8,20,5,0,107.59166666666674,230.79999999999995,8.233333333333333,4.7,3.75
2000,8,20,6,0,174.76666666666674,318.28333333333325,11.475,3.1,3.4
2000,8,20,7,0,249.3333333333334,406.8666666666666,14.775,6.6,3.7
2000,8,20,8,0,325.1916666666667,495.5999999999999,18.08333333333333,11.0,3.0
2000,8,20,9,0,396.1500000000001,583.55,21.35,15.1,2.0
2000,8,20,10,0,456.36666666666673,669.5083333333333,24.516666666666666,18.8,1.5
2000,8,20,11,0,500.9333333333334,751.5499999999998,27.5,21.6,2.9
2000,8,20,12,0,526.3333333333334,825.15,30.08333333333333,24.2,5.5
2000,8,20,13,0,531.6833333333334,870.375,31.516666666666666,26.3,7.0
2000,8,20,14,0,531.6833333333334,870.375,31.516666666666666,25.1,7.7
2000,8,20,15,0,515.0083333333333,803.8666666666667,29.241666666666664,23.5,7.0
2000,8,20,16,0,478.2583333333334,724.3916666666668,26.391666666666666,22.2,6.3
2000,8,20,17,0,424.0916666666667,639.5749999999999,23.28333333333333,18.8,4.3
2000,8,20,18,0,356.91666666666674,552.0916666666666,20.041666666666668,16.0,2.3
2000,8,20,19,0,282.3500000000001,463.5083333333332,16.741666666666664,14.1,0.6
2000,8,20,20,0,206.4916666666667,374.7749999999999,13.433333333333332,12.6,1.6
2000,8,20,21,0,135.5333333333334,286.8249999999999,10.166666666666666,11.2,2.0
2000,8,20,22,0,75.31666666666672,200.86666666666656,7.0,10.6,2.3
2000,8,20,23,0,30.750000000000057,118.82499999999992,4.016666666666667,9.7,2.1
2000,8,21,0,0,5.350000000000057,45.22499999999993,1.4333333333333331,8.8,2.5
2000,8,21,1,0,-0.0,-0.0,-0.0,8.0,3.1
2000,8,21,2,0,0.0,0.0,0.0,7.1,3.4
2000,8,21,3,0,17.191666666666723,67.67499999999993,2.3000000000000003,5.9,4.0
2000,8,21,4,0,54.57500000000007,147.90833333333327,5.166666666666667,4.7,4.2
2000,8,21,5,0,109.37500000000006,233.2333333333333,8.291666666666666,2.8,4.7
2000,8,21,6,0,177.12500000000009,321.0416666666666,11.541666666666666,-1.9,-4.9
2000,8,21,7,0,252.20000000000005,409.8583333333333,14.858333333333334,4.8,5.7
2000,8,21,8,0,328.4833333333334,498.7333333333333,18.183333333333334,8.9,4.9
2000,8,21,9,0,399.7750000000001,586.7499999999999,21.46666666666667,12.6,3.8
2000,8,21,10,0,460.3416666666667,672.8749999999999,24.65,16.4,2.9
2000,8,21,11,0,505.24166666666673,755.1916666666666,27.641666666666666,19.4,3.4
2000,8,21,12,0,530.9250000000001,829.2083333333334,30.25,21.4,5.5
2000,8,21,13,0,536.4,874.9166666666666,31.7,23.4,7.1
2000,8,21,14,0,536.4,874.9166666666666,31.7,22.4,7.8
2000,8,21,15,0,519.2083333333334,807.2416666666664,29.399999999999995,20.8,7.0
2000,8,21,16,0,481.8250000000001,727.0083333333332,26.53333333333333,19.2,6.0
2000,8,21,17,0,427.025,641.6833333333333,23.40833333333333,16.3,3.8
2000,8,21,18,0,359.27500000000003,553.8749999999999,20.15833333333333,14.2,1.5
2000,8,21,19,0,284.20000000000005,465.0583333333332,16.84166666666667,12.5,0.6
2000,8,21,20,0,207.91666666666677,376.1833333333332,13.516666666666667,11.4,2.5
2000,8,21,21,0,136.62500000000006,288.1666666666666,10.233333333333333,10.6,3.0
2000,8,21,22,0,76.05833333333338,202.0416666666666,7.05,10.1,3.0
2000,8,21,23,0,31.15833333333339,119.72499999999992,4.058333333333334,9.3,3.0
2000,8,22,0,0,5.475000000000057,45.70833333333326,1.45,8.6,3.3
2000,8,22,1,0,0.0,0.0,0.0,7.9,3.5
2000,8,22,2,0,0.0083333333333901,0.0,0.0083333333333333,6.7,3.2
2000,8,22,3,0,17.75833333333339,68.99166666666659,2.333333333333333,5.5,3.6
2000,8,22,4,0,55.92500000000006,150.29999999999993,5.216666666666667,4.6,4.0
2000,8,22,5,0,109.43750000000006,235.38333333333324,8.2875,3.1,4.0
2000,8,22,6,0,178.29583333333338,324.2416666666666,11.545833333333334,4.2,5.0
2000,8,22,7,0,303.2958333333334,449.2416666666666,136.54583333333332,6.4,4.7
2000,8,22,8,0,381.22083333333336,539.7416666666667,139.87083333333334,9.4,3.3
2000,8,22,9,0,454.30416666666673,629.7416666666667,143.1625,12.6,1.7
2000,8,22,10,0,516.6125000000001,718.1416666666665,146.35416666666666,15.25,2.3
2000,8,22,11,0,563.0541666666667,803.0916666666666,149.36249999999998,17.9,2.9
2000,8,22,12,0,589.8958333333334,880.3166666666666,151.98749999999998,-30.0,40.0
2000,8,22,13,0,595.7125000000001,928.8166666666666,153.4625,21.1,6.2
2000,8,22,14,0,595.7041666666668,928.8166666666666,153.45416666666668,22.7,6.9
2000,8,22,15,0,577.9541666666668,859.8249999999999,151.12916666666666,20.7,6.6
2000,8,22,16,0,539.7875,778.5166666666665,148.24583333333334,18.8,5.9
2000,8,22,17,0,486.2750000000001,693.4333333333333,145.17499999999998,15.8,3.9
2000,8,22,18,0,417.41666666666674,604.5749999999999,141.91666666666666,13.1,1.9
2000,8,22,19,0,292.4166666666667,479.575,16.916666666666668,11.3,0.6
2000,8,22,20,0,214.4916666666667,389.075,13.591666666666669,10.0,2.0
2000,8,22,21,0,141.4083333333334,299.07499999999993,10.3,9.5,2.9
2000,8,22,22,0,79.10000000000005,210.67499999999995,7.108333333333334,9.0,3.1
2000,8,22,23,0,32.658333333333395,125.72499999999997,4.1000000000000005,8.7,2.9
2000,8,23,0,0,5.816666666666723,48.49999999999992,1.475,7.8,2.9
2000,8,23,1,0,0.0,0.0,0.0,7.1,3.3
2000,8,23,2,0,0.0166666666667235,0.0,0.0166666666666666,6.6,3.5
2000,8,23,3,0,18.166666666666725,69.65833333333326,2.3416666666666663,5.7,3.8
2000,8,23,4,0,56.88333333333339,151.55833333333325,5.2250000000000005,4.9,4.0
2000,8,23,5,0,113.3583333333334,238.5416666666666,8.358333333333333,3.5,3.6
2000,8,23,6,0,183.06666666666672,328.1083333333333,11.616666666666667,2.9,4.2
2000,8,23,7,0,260.12500000000006,418.58333333333326,14.933333333333332,5.7,5.2
2000,8,23,8,0,338.3166666666667,509.0666666666666,18.258333333333333,9.9,5.3
2000,8,23,9,0,411.3583333333334,598.6833333333333,21.541666666666668,13.8,4.1
2000,8,23,10,0,473.5166666666667,686.525,24.725,17.3,2.4
2000,8,23,11,0,519.7500000000001,770.7333333333332,27.725,19.9,2.1
2000,8,23,12,0,546.4000000000001,846.9249999999998,30.34166666666667,22.1,4.1
2000,8,23,13,0,546.4000000000001,846.9249999999998,30.34166666666667,21.4,6.3
2000,8,23,14,0,671.3833333333333,971.9249999999998,155.32500000000002,20.1,7.5
2000,8,23,15,0,653.2333333333335,902.2666666666664,153.0,18.4,7.1
2000,8,23,16,0,614.5166666666668,820.3666666666664,150.11666666666667,16.6,6.5
2000,8,23,17,0,558.0416666666666,733.3833333333332,146.98333333333335,13.2,4.3
2000,8,23,18,0,488.3333333333333,643.8166666666666,143.725,10.7,2.1
2000,8,23,19,0,411.2750000000001,553.3416666666666,140.40833333333333,70.0,55.0
2000,8,23,20,0,333.08333333333337,462.8583333333333,137.08333333333334,7.5,2.3
2000,8,23,21,0,260.0416666666667,373.2416666666666,133.8,6.7,3.6
2000,8,23,22,0,322.8833333333334,410.3999999999999,255.61666666666667,6.6,3.8
2000,8,23,23,0,276.65000000000003,326.1916666666665,252.61666666666667,6.2,3.5
2000,8,24,0,0,250.00000000000003,249.99999999999991,250.0,5.5,3.7
2000,8,24,1,0,250.00000000000003,249.99999999999991,250.0,5.0,3.9
2000,8,24,2,0,125.02500000000003,124.99999999999991,125.025,4.4,3.9
2000,8,24,3,0,143.72500000000005,195.8166666666666,127.375,-30.0,40.0
2000,8,24,4,0,183.12500000000009,278.5249999999999,130.26666666666668,3.3,5.3
2000,8,24,5,0,240.3083333333334,366.11666666666656,133.40833333333333,2.2,5.2
2000,8,24,6,0,310.70000000000005,456.1416666666666,136.67499999999998,4.1,5.9
2000,8,24,7,0,310.70000000000005,456.1416666666666,136.67499999999998,7.0,5.9
2000,8,24,8,0,389.7750000000001,547.3333333333333,140.0,10.6,5.2
2000,8,24,9,0,463.74166666666673,637.7833333333332,143.28333333333333,14.1,4.2
2000,8,24,10,0,401.7083333333334,601.4916666666666,21.475,17.1,2.5
2000,8,24,11,0,448.6000000000001,686.6333333333332,24.475,19.9,2.7
2000,8,24,12,0,475.7250000000001,763.8833333333332,27.1,-22.0,-4.7
2000,8,24,13,0,481.8416666666668,813.9333333333333,28.59166666666667,20.9,6.4
2000,8,24,14,0,481.8166666666668,813.9333333333333,28.566666666666663,19.8,7.5
2000,8,24,15,0,463.1166666666668,743.1166666666667,26.21666666666667,18.0,6.9
2000,8,24,16,0,423.7166666666668,660.4083333333332,23.325000000000003,16.5,6.1
2000,8,24,17,0,366.5333333333335,572.8166666666666,20.183333333333334,13.4,3.9
2000,8,24,18,0,296.1416666666667,482.7916666666666,16.916666666666668,11.9,1.4
2000,8,24,19,0,296.1416666666667,482.7916666666666,16.916666666666668,10.2,0.7
2000,8,24,20,0,217.06666666666672,391.5999999999999,13.591666666666669,9.0,2.7
2000,8,24,21,0,143.10000000000005,301.1499999999999,10.308333333333332,8.0,4.1
2000,8,24,22,0,80.1333333333334,212.4416666666666,7.116666666666667,-7.9,-4.5
2000,8,24,23,0,33.241666666666724,127.29999999999993,4.116666666666666,7.8,4.5
2000,8,25,0,0,6.116666666666724,50.049999999999926,1.4916666666666665,7.5,5.0
2000,8,25,1,0,0.0,0.0,0.0,6.8,5.3
2000,8,25,2,0,0.0750000000000568,0.0,0.075,6.3,5.7
2000,8,25,3,0,19.34166666666672,72.06666666666659,2.433333333333333,5.6,5.8
2000,8,25,4,0,59.38333333333339,155.4916666666666,5.333333333333333,5.0,5.7
2000,8,25,5,0,117.16666666666671,243.49999999999991,8.475,3.5,5.9
2000,8,25,6,0,188.0333333333334,333.7166666666666,11.741666666666667,2.9,6.1
2000,8,25,7,0,266.07500000000005,424.6083333333333,15.066666666666668,5.8,6.0
2000,8,25,8,0,345.05,515.3249999999999,18.391666666666666,9.8,5.2
2000,8,25,9,0,418.675,605.0166666666665,21.683333333333334,13.5,4.3
2000,8,25,10,0,481.0750000000001,692.5583333333333,24.875,17.0,2.9
2000,8,25,11,0,527.3083333333334,776.0583333333333,27.875,20.4,3.5
2000,8,25,12,0,553.8750000000001,851.1416666666665,30.491666666666664,23.2,5.6
2000,8,25,13,0,559.95,899.9499999999999,31.991666666666664,22.0,7.4
2000,8,25,14,0,559.8750000000001,899.9499999999999,31.916666666666668,21.2,8.0
2000,8,25,15,0,540.6083333333333,827.8833333333333,29.558333333333334,19.6,7.3
2000,8,25,16,0,500.56666666666666,744.4583333333334,26.65833333333333,18.1,6.1
2000,8,25,17,0,442.78333333333336,656.4499999999999,23.516666666666666,15.4,3.9
2000,8,25,18,0,371.91666666666674,566.2333333333332,20.25,13.4,1.8
2000,8,25,19,0,293.87500000000006,475.3416666666665,16.925,-11.9,-1.2
2000,8,25,20,0,214.9000000000001,384.625,13.6,10.4,2.6
2000,8,25,21,0,141.27500000000006,294.9333333333332,10.308333333333332,9.5,3.4
2000,8,25,22,0,78.87500000000006,207.39166666666657,7.116666666666667,8.8,3.9
2000,8,25,23,0,32.64166666666673,123.8916666666666,4.116666666666666,8.2,4.1
2000,8,26,0,0,6.075000000000057,48.80833333333326,1.5,7.5,4.2
2000,8,26,1,0,0.0,0.0,0.0,7.2,4.5
2000,8,26,2,0,0.1500000000000568,0.0,0.15,6.0,4.2
2000,8,26,3,0,19.01666666666673,69.23333333333325,2.5166666666666666,4.9,5.0
2000,8,26,4,0,58.22500000000006,150.0999999999999,5.416666666666667,4.0,5.1
2000,8,26,5,0,114.87500000000006,235.75833333333324,8.558333333333334,2.6,5.0
2000,8,26,6,0,184.41666666666677,323.78333333333325,11.825,4.3,5.3
2000,8,26,7,0,261.3083333333334,412.9083333333333,15.141666666666666,7.2,5.5
2000,8,26,8,0,339.3833333333334,502.1916666666666,18.466666666666665,11.4,5.2
2000,8,26,9,0,412.37500000000006,590.7333333333332,21.758333333333336,15.2,4.5
2000,8,26,10,0,474.4750000000001,677.4999999999999,24.95,18.7,3.4
2000,8,26,11,0,520.6916666666667,760.625,27.95833333333333,21.7,4.1
2000,8,26,12,0,520.6916666666667,760.625,27.95833333333333,23.6,5.8
2000,8,26,13,0,526.7833333333334,808.7916666666666,29.46666666666667,23.0,7.3
2000,8,26,14,0,526.6333333333333,808.7916666666666,29.316666666666663,22.2,7.9
2000,8,26,15,0,507.7666666666667,739.5583333333334,26.950000000000003,20.3,7.2
2000,8,26,16,0,468.5583333333334,658.6916666666666,24.05,18.7,5.9
2000,8,26,17,0,411.90833333333336,573.0333333333333,20.90833333333333,15.6,3.6
2000,8,26,18,0,342.3666666666668,485.00833333333327,17.641666666666666,13.9,1.8
2000,8,26,19,0,265.4750000000001,395.88333333333327,14.324999999999998,12.3,1.7
2000,8,26,20,0,187.4000000000001,306.5999999999999,11.0,11.3,3.1
2000,8,26,21,0,114.4083333333334,218.05833333333325,7.708333333333333,10.9,3.9
2000,8,26,22,0,52.308333333333394,131.2916666666666,4.516666666666667,10.2,4.8
2000,8,26,23,0,6.091666666666723,48.16666666666659,1.5083333333333335,9.9,5.2
2000,8,27,0,0,6.091666666666723,48.16666666666659,1.5083333333333335,9.3,5.7
2000,8,27,1,0,0.0,0.0,0.0,8.9,5.8
2000,8,27,2,0,0.2166666666667235,0.0,0.2166666666666666,7.9,5.1
2000,8,27,3,0,19.46666666666672,69.63333333333325,2.6083333333333334,6.9,5.1
2000,8,27,4,0,59.11666666666672,150.7416666666666,5.516666666666667,5.8,4.7
2000,8,27,5,0,116.26666666666672,236.64999999999995,8.666666666666666,4.3,4.6
2000,8,27,6,0,186.35833333333335,324.9416666666666,11.941666666666665,6.0,5.8
2000,8,27,7,0,263.7583333333334,414.2833333333333,15.275,8.7,6.2
2000,8,27,8,0,342.2750000000001,503.7416666666666,18.616666666666664,12.9,5.6
